0.00000000e+000	0.00000000e+000	
8.53902602e-004	0.00000000e+000	
1.70780520e-003	0.00000000e+000	
2.56170781e-003	0.00000000e+000	
3.41561041e-003	0.00000000e+000	
4.26951301e-003	0.00000000e+000	
5.12341561e-003	0.00000000e+000	
5.97731821e-003	0.00000000e+000	
6.83122081e-003	0.00000000e+000	
7.68512342e-003	0.00000000e+000	
8.53902602e-003	0.00000000e+000	
9.39292862e-003	0.00000000e+000	
1.02468312e-002	0.00000000e+000	
1.11007338e-002	0.00000000e+000	
1.19546364e-002	0.00000000e+000	
1.28085390e-002	0.00000000e+000	
1.36624416e-002	0.00000000e+000	
1.45163442e-002	0.00000000e+000	
1.53702468e-002	0.00000000e+000	
1.62241494e-002	0.00000000e+000	
1.70780520e-002	0.00000000e+000	
1.79319546e-002	0.00000000e+000	
1.87858572e-002	0.00000000e+000	
1.96397598e-002	0.00000000e+000	
2.04936624e-002	0.00000000e+000	
2.13475650e-002	0.00000000e+000	
2.22014676e-002	0.00000000e+000	
2.30553702e-002	0.00000000e+000	
2.39092728e-002	0.00000000e+000	
2.47631755e-002	0.00000000e+000	
2.56170781e-002	0.00000000e+000	
2.64709807e-002	0.00000000e+000	
2.73248833e-002	0.00000000e+000	
2.81787859e-002	0.00000000e+000	
2.90326885e-002	0.00000000e+000	
2.98865911e-002	0.00000000e+000	
3.07404937e-002	0.00000000e+000	
3.15943963e-002	0.00000000e+000	
3.24482989e-002	0.00000000e+000	
3.33022015e-002	0.00000000e+000	
3.41561041e-002	0.00000000e+000	
3.50100067e-002	0.00000000e+000	
3.58639093e-002	0.00000000e+000	
3.67178119e-002	0.00000000e+000	
3.75717145e-002	0.00000000e+000	
3.84256171e-002	0.00000000e+000	
3.92795197e-002	0.00000000e+000	
4.01334223e-002	0.00000000e+000	
4.09873249e-002	0.00000000e+000	
4.18412275e-002	0.00000000e+000	
4.26951301e-002	0.00000000e+000	
4.35490327e-002	0.00000000e+000	
4.44029353e-002	0.00000000e+000	
4.52568379e-002	0.00000000e+000	
4.61107405e-002	0.00000000e+000	
4.69646431e-002	0.00000000e+000	
4.78185457e-002	0.00000000e+000	
4.86724483e-002	0.00000000e+000	
4.95263509e-002	0.00000000e+000	
5.03802535e-002	0.00000000e+000	
5.12341561e-002	0.00000000e+000	
5.20880587e-002	0.00000000e+000	
5.29419613e-002	0.00000000e+000	
5.37958639e-002	0.00000000e+000	
5.46497665e-002	0.00000000e+000	
5.55036691e-002	0.00000000e+000	
5.63575717e-002	0.00000000e+000	
5.72114743e-002	0.00000000e+000	
5.80653769e-002	0.00000000e+000	
5.89192795e-002	0.00000000e+000	
5.97731821e-002	0.00000000e+000	
6.06270847e-002	0.00000000e+000	
6.14809873e-002	0.00000000e+000	
6.23348899e-002	0.00000000e+000	
6.31887925e-002	0.00000000e+000	
6.40426951e-002	0.00000000e+000	
6.48965977e-002	0.00000000e+000	
6.57505003e-002	0.00000000e+000	
6.66044029e-002	0.00000000e+000	
6.74583055e-002	0.00000000e+000	
6.83122081e-002	0.00000000e+000	
6.91661107e-002	0.00000000e+000	
7.00200133e-002	0.00000000e+000	
7.08739159e-002	0.00000000e+000	
7.17278185e-002	0.00000000e+000	
7.25817211e-002	0.00000000e+000	
7.34356237e-002	0.00000000e+000	
7.42895264e-002	0.00000000e+000	
7.51434290e-002	0.00000000e+000	
7.59973316e-002	0.00000000e+000	
7.68512342e-002	0.00000000e+000	
7.77051368e-002	0.00000000e+000	
7.85590394e-002	0.00000000e+000	
7.94129420e-002	0.00000000e+000	
8.02668446e-002	0.00000000e+000	
8.11207472e-002	0.00000000e+000	
8.19746498e-002	0.00000000e+000	
8.28285524e-002	0.00000000e+000	
8.36824550e-002	0.00000000e+000	
8.45363576e-002	0.00000000e+000	
8.53902602e-002	0.00000000e+000	
8.62441628e-002	0.00000000e+000	
8.70980654e-002	0.00000000e+000	
8.79519680e-002	0.00000000e+000	
8.88058706e-002	0.00000000e+000	
8.96597732e-002	0.00000000e+000	
9.05136758e-002	0.00000000e+000	
9.13675784e-002	0.00000000e+000	
9.22214810e-002	0.00000000e+000	
9.30753836e-002	0.00000000e+000	
9.39292862e-002	0.00000000e+000	
9.47831888e-002	0.00000000e+000	
9.56370914e-002	0.00000000e+000	
9.64909940e-002	0.00000000e+000	
9.73448966e-002	0.00000000e+000	
9.81987992e-002	0.00000000e+000	
9.90527018e-002	0.00000000e+000	
9.99066044e-002	0.00000000e+000	
1.00760507e-001	0.00000000e+000	
1.01614410e-001	0.00000000e+000	
1.02468312e-001	0.00000000e+000	
1.03322215e-001	0.00000000e+000	
1.04176117e-001	0.00000000e+000	
1.05030020e-001	0.00000000e+000	
1.05883923e-001	0.00000000e+000	
1.06737825e-001	0.00000000e+000	
1.07591728e-001	0.00000000e+000	
1.08445630e-001	0.00000000e+000	
1.09299533e-001	0.00000000e+000	
1.10153436e-001	0.00000000e+000	
1.11007338e-001	0.00000000e+000	
1.11861241e-001	0.00000000e+000	
1.12715143e-001	0.00000000e+000	
1.13569046e-001	0.00000000e+000	
1.14422949e-001	0.00000000e+000	
1.15276851e-001	0.00000000e+000	
1.16130754e-001	0.00000000e+000	
1.16984656e-001	0.00000000e+000	
1.17838559e-001	0.00000000e+000	
1.18692462e-001	0.00000000e+000	
1.19546364e-001	0.00000000e+000	
1.20400267e-001	0.00000000e+000	
1.21254169e-001	0.00000000e+000	
1.22108072e-001	0.00000000e+000	
1.22961975e-001	0.00000000e+000	
1.23815877e-001	0.00000000e+000	
1.24669780e-001	0.00000000e+000	
1.25523682e-001	0.00000000e+000	
1.26377585e-001	0.00000000e+000	
1.27231488e-001	0.00000000e+000	
1.28085390e-001	0.00000000e+000	
1.28939293e-001	0.00000000e+000	
1.29793195e-001	0.00000000e+000	
1.30647098e-001	0.00000000e+000	
1.31501001e-001	0.00000000e+000	
1.32354903e-001	0.00000000e+000	
1.33208806e-001	0.00000000e+000	
1.34062708e-001	0.00000000e+000	
1.34916611e-001	0.00000000e+000	
1.35770514e-001	0.00000000e+000	
1.36624416e-001	0.00000000e+000	
1.37478319e-001	0.00000000e+000	
1.38332221e-001	0.00000000e+000	
1.39186124e-001	0.00000000e+000	
1.40040027e-001	0.00000000e+000	
1.40893929e-001	0.00000000e+000	
1.41747832e-001	0.00000000e+000	
1.42601734e-001	0.00000000e+000	
1.43455637e-001	0.00000000e+000	
1.44309540e-001	0.00000000e+000	
1.45163442e-001	0.00000000e+000	
1.46017345e-001	0.00000000e+000	
1.46871247e-001	0.00000000e+000	
1.47725150e-001	0.00000000e+000	
1.48579053e-001	0.00000000e+000	
1.49432955e-001	0.00000000e+000	
1.50286858e-001	0.00000000e+000	
1.51140761e-001	0.00000000e+000	
1.51994663e-001	0.00000000e+000	
1.52848566e-001	0.00000000e+000	
1.53702468e-001	0.00000000e+000	
1.54556371e-001	0.00000000e+000	
1.55410274e-001	0.00000000e+000	
1.56264176e-001	0.00000000e+000	
1.57118079e-001	0.00000000e+000	
1.57971981e-001	0.00000000e+000	
1.58825884e-001	0.00000000e+000	
